1265838.0	0.069	1.7339272489586035
1266793.0	0.07	1.6597913014856687
1271649.0	0.081	1.2828235937070613
1274417.0	0.083	1.0679457899321054
1275913.0	0.088	0.9518124104352363
1276950.0	0.09	0.8713108632839974
1277128.0	0.093	0.8574928542262148
1279268.0	0.105	0.6913662284753457
1280130.0	0.106	0.6244498025887807
1281853.0	0.124	0.49069458008002026
1286226.0	0.129	0.1512218069919126
1287130.0	0.468	0.08104495200182583
1287398.0	0.884	0.06024030915078243
1287786.0	0.906	0.030120154575391214
1287944.0	1.723	0.017854730804999944
1288054.0	5.638	0.009315511724347797
1288174.0	20.15	0.0
