1970131.0	0.064	2.5689427257221165
1988772.0	0.088	1.6470688307121835
1993565.0	0.109	1.410035325064278
1994165.0	0.139	1.380362864519996
1997068.0	0.166	1.2367976095865785
1999224.0	0.224	1.1301745680307922
2006936.0	0.288	0.7487845418349548
2009378.0	0.304	0.6280176274197273
2011666.0	0.313	0.5148666445441988
2014507.0	1.042	0.37436754386702387
2016505.0	2.37	0.275558250254565
2019248.0	3.214	0.13990565146628936
2019472.0	3.382	0.12882793286309077
2020507.0	4.469	0.07764293842420443
2020774.0	7.581	0.06443869348199896
2021504.0	9.389	0.028337199819789254
2021591.0	17.955	0.024034693040868374
2021811.0	42.648	0.01315479084129833
2022012.0	73.76	0.0032145165589638775
2022065.0	75.522	5.934492108856388E-4
2022077.0	177.043	0.0
