606006.0	0.096	1.875995803054444
608821.0	0.119	1.42019326675216
609653.0	0.141	1.2854764958095313
609720.0	0.155	1.2746279096879494
610479.0	0.166	1.1517312400419695
610715.0	0.225	1.1135183098226662
611189.0	0.323	1.0367686109923704
612479.0	0.363	0.8278928483529578
612798.0	0.37	0.7762406248785606
613291.0	0.633	0.6964144613272193
613896.0	0.745	0.5984533478412932
615795.0	0.769	0.2909687949325768
616184.0	2.221	0.2279822277490641
616352.0	4.062	0.20077980284718713
616496.0	5.349	0.17746343864557831
616868.0	7.026	0.11722949779142218
616935.0	7.383	0.10638091166984029
617060.0	7.431	0.08614101218927707
617195.0	7.666	0.06428192075026878
617293.0	10.902	0.04841383955750722
617418.0	10.926	0.028173940076944
617467.0	11.524	0.02023989948056322
617592.0	12.553	0.0
