1372709.0	0.015	0.8427623709165718
1375266.0	0.024	0.6580582153981288
1375312.0	0.032	0.6547354187012777
1376770.0	0.043	0.5494172103532566
1377414.0	0.066	0.5028980565973405
1378693.0	0.118	0.41050986148271856
1379203.0	0.17	0.37367015897415157
1379314.0	0.265	0.36565210607522813
1379626.0	0.379	0.3431148763052812
1379632.0	0.438	0.34268146804047456
1380239.0	0.517	0.29883499858419965
1380512.0	0.786	0.27911492253549613
1380525.0	1.052	0.2781758712950817
1380571.0	1.179	0.27485307459823055
1381455.0	1.352	0.21099759025004766
1381556.0	1.464	0.20370188445913537
1381559.0	1.558	0.20348518032673205
1381591.0	1.639	0.20117366958109645
1381705.0	1.725	0.19293891254976972
1381806.0	1.75	0.18564320675885743
1381814.0	1.832	0.18506532907244855
1382092.0	2.165	0.16498407946973942
1382133.0	3.835	0.16202245632689383
1382251.0	3.921	0.15349876045236266
1382292.0	3.991	0.15053713730951707
1382545.0	4.896	0.13226175547683577
1382567.0	4.912	0.13067259183921132
1382639.0	6.96	0.12547169266153127
1382668.0	8.153	0.12337688604829901
1382677.0	8.269	0.122726773651089
1383024.0	8.738	0.0976613290031032
1383053.0	9.06	0.09556652238987097
1383057.0	12.469	0.09527758354666652
1383066.0	12.936	0.09462747114945651
1383137.0	18.697	0.08949880668257756
1383148.0	19.348	0.08870422486376534
1383170.0	21.222	0.08711506122614088
1383283.0	21.375	0.07895253890561524
1383319.0	25.484	0.0763520893167752
1383408.0	26.019	0.06992320005547625
1383441.0	26.886	0.06753945459903957
1383470.0	28.139	0.06544464798580732
1383485.0	28.456	0.06436112732379065
1383574.0	28.567	0.057932238062491696
1383699.0	28.988	0.04890289921235272
1383704.0	31.785	0.048541725658347155
1383790.0	33.086	0.04232954052945154
1383908.0	34.529	0.03380584465492034
1383974.0	34.629	0.029038353742046958
1384007.0	35.614	0.026654608285610268
1384012.0	47.821	0.026293434731604712
1384014.0	64.999	0.026148965310002485
1384015.0	89.12	0.026076730599201375
1384022.0	89.433	0.02557108762359359
1384029.0	92.801	0.025065444647985807
1384068.0	230.094	0.022248290926742447
1384073.0	230.36	0.021887117372736888
1384168.0	242.192	0.015024819846631263
1384170.0	246.71	0.014880350425029037
1384175.0	289.616	0.014519176871023479
1384178.0	592.668	0.014302472738620143
1384187.0	655.012	0.013652360341410137
1384196.0	670.998	0.01300224794420013
1384210.0	685.925	0.011990961992984566
1384248.0	713.768	0.009246042982542316
1384249.0	713.884	0.009173808271741203
1384331.0	2286.327	0.0032505619860500323
1384335.0	4385.457	0.0029616231428455852
1384343.0	6940.191	0.0023837454564366906
1384347.0	6968.152	0.0020948066132322435
1384364.0	13986.461	8.66816529613342E-4
1384372.0	162466.115	2.889388432044474E-4
