669186.0	0.02	2.0424833013486277
673522.0	0.025	1.4077662086339675
673937.0	0.093	1.3470172248985932
674168.0	0.1	1.313202730337457
674295.0	0.106	1.294612077483499
674838.0	0.134	1.2151260578008283
675372.0	0.157	1.1369574859582017
676567.0	0.18	0.9620296894189908
676986.0	0.292	0.9006951733102633
678518.0	0.304	0.6764362743160616
679531.0	0.506	0.5281502007644125
680103.0	0.799	0.44441907137493253
680558.0	0.906	0.3778147639060279
680669.0	1.733	0.3615662405454819
680953.0	2.095	0.3199934420374184
681032.0	2.885	0.30842917766369654
681052.0	2.929	0.3055015157969315
681131.0	3.319	0.2939372514232096
681385.0	3.898	0.25675594571529364
681653.0	5.252	0.21752527670064217
681774.0	5.476	0.19981292240671372
682102.0	5.543	0.1517992677917671
682810.0	6.425	0.04816003770828484
682831.0	10.513	0.04508599274818156
682893.0	12.683	0.036010240961209944
683139.0	59.856	0.0
