579879	83.73	24.66961382523081
592007	100.74	23.094100789705124
629087	100.83	18.27714635721069
635836	100.88	17.40040349138261
645840	121.85	16.10081308839787
646765	121.96	15.980649041740444
649375	122.05	15.6415915695503
764692	311.49	0.6610971172320439
767242	406.99	0.32983406968995077
768216	554.76	0.20330457623661796
768253	2967.12	0.19849801437032089
768390	9135.21	0.18070074475727513
768498	9141.83	0.16667078039078648
768524	9157.34	0.16329319637663178
768695	9427.33	0.14107908612969144
768820	9427.84	0.12484070144625549
768911	11558.80	0.11301915739671414
768918	931266.53	0.11210980785444172
