1270322	210.42	37.177367627444454
1278530	231.28	36.77144836719868
1303480	231.37	35.53756854956562
1490883	295.54	26.269721677265505
1833438	309.73	9.328972141021335
2017731	309.83	0.21492752254241554
2017843	309.90	0.20938866324081623
2018712	336.32	0.16641304955251457
2020042	387.14	0.10063909534602292
2020256	5472.88	0.0900559177518957
2020518	22036.78	0.07709894331422591
2021230	22086.62	0.041887623468344674
2021825	25290.56	0.012462433428598417
2021857	45237.96	0.010879902199570045
2022077	168534.68	0.0
