654875	140.57	18.37600818639249
702499	166.57	12.440125787260985
718300	166.62	10.470680176042338
728814	221.97	9.160209246585161
750517	228.87	6.455135004430971
798577	570.50	0.4649093177549243
798588	570.69	0.46353827150953436
799467	842.28	0.3539792124461085
799505	842.30	0.3492428708711254
799602	1128.49	0.3371527357981421
799640	1677.44	0.332416394223159
799790	10395.31	0.3137203090587518
799810	16106.26	0.31122749770349756
799841	22325.43	0.3073636401028534
799842	22329.16	0.30723899953509065
799977	30330.89	0.29041252288712427
799984	30345.41	0.28954003891278524
800056	30388.22	0.2805659180338698
800190	30388.34	0.2638640819536661
800191	30475.56	0.26373944138590344
800284	30475.94	0.252147868583971
800305	30476.44	0.249530416660954
800310	30833.00	0.2489072138221404
800311	30834.64	0.2487825732543777
800332	30839.94	0.24616512133136068
800862	30914.90	0.18010562041712214
801002	62524.48	0.16265594093034214
801188	86636.52	0.13947279532647727
801206	143002.03	0.13722926510674843
801215	281847.31	0.13610749999688398
801334	292615.72	0.12127527243312099
