1163629	6.62	26.08387708225346
1240316	8.62	21.21256009187832
1256627	8.64	20.17645160634611
1298948	9.71	17.48813407730382
1353431	9.77	14.027261131607565
1470393	12.18	6.597592767631186
1538001	17.92	2.30299265176693
1568160	18.01	0.38723053937860175
1569983	23.72	0.2714298055716478
1569985	213.59	0.2713027614314317
1570316	388.15	0.25027695622567103
1570548	416.49	0.23553983596060613
1570844	416.70	0.21673730320862677
1571114	516.01	0.19958634427945646
1571637	516.32	0.1663643016129524
1571684	518.74	0.1633787643178746
1572462	521.07	0.11395859377382078
1572803	524.76	0.09229756786697971
1572879	591.16	0.08746989053876879
1573178	783.29	0.06847679157646533
1573276	833.77	0.06225162870587757
1573434	1199.46	0.052215141628807506
1573625	4096.04	0.04008242623817219
1573641	4100.00	0.03906607311644358
1573827	4442.48	0.02725096807634845
1573930	5126.33	0.020708194855220498
1573935	5127.12	0.020390584504680308
1573970	5127.38	0.018167312050898964
1574227	5802.83	0.0018421400331331116
1574230	77529.14	0.0016515738228089966
