518160	52.78	29.38405935358667
527948	60.87	28.050130013137597
548722	60.94	25.219005358612755
549050	60.98	25.174304824931998
551929	64.99	24.781948616191404
559454	65.07	23.75642570171661
572541	65.13	21.972901664277185
576353	65.18	21.45339424235321
583171	77.07	20.524222783098836
583836	77.15	20.43359517670339
630375	138.04	14.091161832285778
660919	138.55	9.928560915379709
728064	138.58	0.7778983117371608
728395	138.61	0.7327889317117579
728397	138.62	0.7325163674819971
730069	173.69	0.5046526714020159
730270	222.38	0.4772599663110612
730511	222.41	0.44441597662489163
730523	1086.36	0.4427805912463272
730619	3841.37	0.42969750821781155
730655	3842.86	0.4247913520821181
730836	3845.87	0.4001242892887709
730999	3853.54	0.3779103045632703
731138	3855.35	0.3589670905948987
731515	3939.26	0.3075887332849986
731544	4910.67	0.30363655195346784
731737	16225.72	0.27733410378155615
731826	43609.21	0.26520499555720306
731978	190427.66	0.2444901140953866
