1797027.0000	983.46
2010563.0000	1617.03
2030740.0000	1617.12
2030740.0000	1617.35
2030740.0000	2692.87
2030740.0000	3535.66
2030740.0000	3537.31
2030740.0000	4464.87
2030740.0000	5396.60
2030740.0000	6656.63
2030740.0000	7752.45
2030740.0000	8672.53
2030740.0000	9571.23
2030740.0000	10159.41
2030740.0000	10167.35
2030740.0000	10204.12
2030740.0000	11159.14
2030740.0000	11194.71
2030740.0000	12287.38
2030740.0000	12352.15
2030740.0000	12420.64
2030740.0000	12455.13
2030740.0000	12525.92
2030740.0000	12609.54
2030740.0000	12758.36
2030740.0000	12775.02
2030740.0000	12844.01
2030740.0000	12869.77
2030740.0000	12916.06
2030740.0000	12945.36
2030740.0000	13005.67
2030740.0000	13066.46
2030740.0000	13098.56
2030740.0000	13157.21
2030740.0000	13267.48
2030740.0000	13309.17
2030740.0000	13362.80
2030740.0000	13384.54
2030740.0000	13410.46
2030740.0000	13435.45
2030740.0000	13467.19
2030740.0000	13488.23
2030740.0000	13489.36
2030740.0000	13547.28
2030740.0000	13564.63
2030740.0000	13583.46
2030740.0000	13587.43
2030740.0000	13632.43
2030740.0000	13638.60
2030740.0000	13667.90
2030740.0000	13692.15
2030740.0000	13736.15
2030740.0000	13767.33
2030740.0000	13804.96
2030740.0000	13858.15
2030740.0000	13863.66
2030740.0000	13903.51
2030740.0000	13921.61
2030740.0000	13970.26
2030740.0000	14017.69
2030740.0000	14068.20
2030740.0000	14081.83
2030740.0000	14124.31
2030740.0000	14136.91
2030740.0000	14179.23
2030740.0000	14192.16
2030740.0000	14209.73
2030740.0000	14278.07
2030740.0000	14305.70
2030740.0000	14326.37
2030740.0000	14381.74
2030740.0000	14401.19
2030740.0000	14413.37
2030740.0000	14482.92
2030740.0000	14488.11
2030740.0000	14569.04
2030740.0000	14610.68
2030740.0000	14651.50
2030740.0000	14664.25
2030740.0000	14743.54
2030740.0000	14764.35
2030740.0000	14787.11
2030740.0000	14806.23
2030740.0000	14820.25
2030740.0000	14842.34
2030740.0000	14845.74
2030740.0000	14852.19
2030740.0000	14887.41
2030740.0000	14901.88
2030740.0000	14975.71
2030740.0000	14990.95
2030740.0000	15050.65
2030740.0000	15065.82
2030740.0000	15117.90
2030740.0000	15133.83
2030740.0000	15172.18
2030740.0000	15179.73
2030740.0000	15199.78
2030740.0000	15256.41
2030740.0000	15271.81
2030740.0000	15324.30
2030740.0000	15330.67
2030740.0000	15374.77
2030740.0000	15396.42
2030740.0000	15474.02
2030740.0000	15490.22
2030740.0000	15562.31
2030740.0000	15586.45
2030740.0000	15591.44
2030740.0000	15609.86
2030740.0000	15655.13
2030740.0000	15672.83
2030740.0000	15699.25
2030740.0000	15749.91
2030740.0000	15755.30
2030740.0000	15797.59
2030740.0000	15810.17
2030740.0000	15821.27
2030740.0000	15856.10
2030740.0000	15880.51
2030740.0000	15885.89
