1270631.0000	15.23
1270631.0000	17.68
1270631.0000	18.64
1270631.0000	19.31
1289915.0000	19.62
1301538.0000	19.65
1301538.0000	20.08
1301538.0000	21.05
1301538.0000	21.41
1317498.0000	21.71
1317498.0000	29.32
1317498.0000	29.76
1317498.0000	30.39
1317498.0000	30.72
1317498.0000	31.76
1317498.0000	32.76
1317498.0000	33.83
1317498.0000	34.95
1317498.0000	36.05
1317498.0000	36.40
1317498.0000	37.13
1317498.0000	38.15
1317498.0000	39.74
1317498.0000	40.62
1317498.0000	41.90
1317498.0000	43.49
1317498.0000	44.80
1317498.0000	45.99
1317498.0000	46.87
1317498.0000	47.96
1317498.0000	49.09
1317498.0000	49.98
1317498.0000	50.92
1317498.0000	51.83
1317498.0000	52.70
1371632.0000	52.79
1371632.0000	53.83
1371632.0000	54.90
1371632.0000	55.95
1371632.0000	57.08
1371632.0000	58.01
1371632.0000	58.92
1371632.0000	59.92
1371632.0000	60.78
1371632.0000	62.12
1371632.0000	63.06
1372384.0000	63.83
1372384.0000	64.97
1372384.0000	65.89
1372384.0000	66.92
1372384.0000	67.90
1372384.0000	68.77
1372384.0000	69.67
1372384.0000	70.54
1372384.0000	71.59
1372384.0000	72.78
1372384.0000	73.82
1372384.0000	74.75
1372384.0000	75.85
1372384.0000	76.84
1372384.0000	77.81
1372384.0000	78.79
1372384.0000	81.59
1372384.0000	82.54
1373829.0000	83.55
1373829.0000	83.56
1373829.0000	84.47
1373829.0000	85.68
1373829.0000	86.57
1373829.0000	87.62
1373829.0000	88.57
1373829.0000	89.59
1373829.0000	90.64
1373829.0000	91.71
1373829.0000	92.62
1373829.0000	93.63
1373829.0000	95.08
1373829.0000	96.02
1373829.0000	97.10
1373829.0000	98.24
1373829.0000	99.14
1373829.0000	100.05
1373829.0000	101.05
1373829.0000	101.90
1373829.0000	102.83
1373829.0000	103.71
1373829.0000	104.71
1373829.0000	105.63
1373829.0000	106.56
1373829.0000	107.52
1373829.0000	108.40
1373829.0000	109.29
